id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
17128,SpongeBob,I won't let Squidward win!  He can't go to work if he doesn't wake up. Target sited. ,"Squidward sets his alarm and walks off SpongeBob sneaks up to Squidward's house by sliding on the ground then through one of Squidward's windows and as he enters he falls to the ground and Squidward's hears the noise while he is brushing his teeth. Squidward goes to check what it is and SpongeBob is standing behind the plant by the door. Squidward closes the door and SpongeBob slides around the door and then by Squidward's bed where the alarm clock is. He is about to grab it when he hears the door handle jiggle so he hides in the pillow on the bed. Squidward gets into bed and isn't comfortable with the pillow as it is so he adjusts it. Tries to adjust it again and you can hear SpongeBob's giggling. Squidward lays his head down and SpongeBob's hand reaches out for the clock as Squidward opens his eyes. Squidward freaks out and throws the pillow against the wall. The cover comes down, revealing SpongeBob","I won't let Squidward win! [Squidward sets his alarm and walks off] He can't go to work if he doesn't wake up. Target sited. [SpongeBob sneaks up to Squidward's house by sliding on the ground then through one of Squidward's windows and as he enters he falls to the ground and Squidward's hears the noise while he is brushing his teeth. Squidward goes to check what it is and SpongeBob is standing behind the plant by the door. Squidward closes the door and SpongeBob slides around the door and then by Squidward's bed where the alarm clock is. He is about to grab it when he hears the door handle jiggle so he hides in the pillow on the bed. Squidward gets into bed and isn't comfortable with the pillow as it is so he adjusts it. Tries to adjust it again and you can hear SpongeBob's giggling. Squidward lays his head down and SpongeBob's hand reaches out for the clock as Squidward opens his eyes. Squidward freaks out and throws the pillow against the wall. The cover comes down, revealing SpongeBob]",01,25,Employee of the Month,2-Oct-99,10
17129,Squidward,SpongeBob! What are you doing here?! ,SpongeBob grabs alarm clock,SpongeBob! What are you doing here?! [SpongeBob grabs alarm clock],01,25,Employee of the Month,2-Oct-99,10
17130,SpongeBob,You can't win that award if you don't get up for work! ,SpongeBob destroys the clock. Squidward grabs another one and sets it on the stand. SpongeBob grabs that one and destroys it. Squidward opens up a closet full of alarm clocks. SpongeBob grabs a few clocks and destroys them one by one,You can't win that award if you don't get up for work! [SpongeBob destroys the clock. Squidward grabs another one and sets it on the stand. SpongeBob grabs that one and destroys it. Squidward opens up a closet full of alarm clocks. SpongeBob grabs a few clocks and destroys them one by one],01,25,Employee of the Month,2-Oct-99,10
17131,Squidward,"Stop it, SpongeBob! If I really wanted that award, I could win it with my tentacles tied!",,"Stop it, SpongeBob! If I really wanted that award, I could win it with my tentacles tied!",01,25,Employee of the Month,2-Oct-99,10
17132,SpongeBob, That can be arranged.,tosses the destroyed alarm clock over his shoulder,[tosses the destroyed alarm clock over his shoulder] That can be arranged.,01,25,Employee of the Month,2-Oct-99,10
17133,Squidward,"You're a lunatic, SpongeBob!",,"You're a lunatic, SpongeBob!",01,25,Employee of the Month,2-Oct-99,10
17134,SpongeBob,"Maybe so, but I did win 'Employee of the Month' 26 months in a row.",,"Maybe so, but I did win 'Employee of the Month' 26 months in a row.",01,25,Employee of the Month,2-Oct-99,10
17135,Squidward,Are y-Are you trying to say that you are better than me?!,,Are y-Are you trying to say that you are better than me?!,01,25,Employee of the Month,2-Oct-99,10
17136,SpongeBob,I've been better than you 26 months--and it'll be 27 tomorrow.,,I've been better than you 26 months--and it'll be 27 tomorrow.,01,25,Employee of the Month,2-Oct-99,10
17137,Squidward,"Oh, that's it, square-for-brains! That's it! I'm gonna show you how easy it is to win that award. I'm gonna be the new 'Employee of the Month'! I will prove to you that I am far more competent than you!",,"Oh, that's it, square-for-brains! That's it! I'm gonna show you how easy it is to win that award. I'm gonna be the new 'Employee of the Month'! I will prove to you that I am far more competent than you!",01,25,Employee of the Month,2-Oct-99,10
17138,SpongeBob,"Well, I'm going in early to wax the floors!",,"Well, I'm going in early to wax the floors!",01,25,Employee of the Month,2-Oct-99,10
17139,Squidward,Don't bother; I'll have done it already by the time you get there!,,Don't bother; I'll have done it already by the time you get there!,01,25,Employee of the Month,2-Oct-99,10
17140,SpongeBob,"Well, you'll have to get up pretty early to get there before me!",,"Well, you'll have to get up pretty early to get there before me!",01,25,Employee of the Month,2-Oct-99,10
17141,Squidward,I don't need to sleep! Loser!,,I don't need to sleep! Loser!,01,25,Employee of the Month,2-Oct-99,10
17142,SpongeBob,"Well, me neither! …26-time loser!  Look at him. Watchin' me.",SpongeBob and Squidward are watching each other through their windows,"Well, me neither! …26-time loser! [SpongeBob and Squidward are watching each other through their windows] Look at him. Watchin' me.",01,25,Employee of the Month,2-Oct-99,10
17143,Squidward,"I'm watching you, SpongeBob. You're not leaving before me.",,"I'm watching you, SpongeBob. You're not leaving before me.",01,25,Employee of the Month,2-Oct-99,10
17144,SpongeBob,"Hey, Squidward, getting sleepy, huh?",,"Hey, Squidward, getting sleepy, huh?",01,25,Employee of the Month,2-Oct-99,10
17145,Squidward,"No, how about you?",,"No, how about you?",01,25,Employee of the Month,2-Oct-99,10
17146,SpongeBob,Nope!  Nighty Night. ,"Squidward gets out his clarinet and plays ""Brahms' Lullaby"". SpongeBob struggles to keep himself awake. SpongeBob falls asleep and starts to snore. Later, Squidward tries to walk out, but falls into a very deep square hole right in front of his door","Nope! [Squidward gets out his clarinet and plays ""Brahms' Lullaby"". SpongeBob struggles to keep himself awake.] Nighty Night. [SpongeBob falls asleep and starts to snore. Later, Squidward tries to walk out, but falls into a very deep square hole right in front of his door]",01,25,Employee of the Month,2-Oct-99,10
17147,Squidward,SpongeBob! ,SpongeBob comes up with a shovel in his hand,SpongeBob! [SpongeBob comes up with a shovel in his hand],01,25,Employee of the Month,2-Oct-99,10
17148,SpongeBob,"Hey, Squidward! Going somewhere?",,"Hey, Squidward! Going somewhere?",01,25,Employee of the Month,2-Oct-99,10
17149,Squidward,I'm going to wring you dry when I get outta here! Now get me outta here!,,I'm going to wring you dry when I get outta here! Now get me outta here!,01,25,Employee of the Month,2-Oct-99,10
17150,SpongeBob,"All right, Squidward. I'll stop by after work!",,"All right, Squidward. I'll stop by after work!",01,25,Employee of the Month,2-Oct-99,10
17151,Squidward,SpongeBob! SpongeBob! ,Squidward screams some more. SpongeBob walks back to bed,SpongeBob! SpongeBob! [Squidward screams some more. SpongeBob walks back to bed],01,25,Employee of the Month,2-Oct-99,10
17152,SpongeBob,Now to get some rest. Don't wanna look tired for my 'Employee of the Month' photo!  Squidward! ,SpongeBob goes to his bed and sleeps a while. Squidward manages to climb out of the hole; SpongeBob wakes up to hear some hammering Squidward is nailing boards onto SpongeBob's front door,Now to get some rest. Don't wanna look tired for my 'Employee of the Month' photo! [SpongeBob goes to his bed and sleeps a while. Squidward manages to climb out of the hole; SpongeBob wakes up to hear some hammering] Squidward! [Squidward is nailing boards onto SpongeBob's front door],01,25,Employee of the Month,2-Oct-99,10
17153,Squidward,That oughta hold him! ,SpongeBob saws around it and pushes the door on Squidward and runs away. A cage drops enclosing SpongeBob and Squidward laughs. SpongeBob slides out because he can fit through the bars,That oughta hold him! [SpongeBob saws around it and pushes the door on Squidward and runs away. A cage drops enclosing SpongeBob and Squidward laughs. SpongeBob slides out because he can fit through the bars],01,25,Employee of the Month,2-Oct-99,10
17154,Squidward," SpongeBob! Why, you little…! ","walks along into a bottle and gets trapped SpongeBob writes ""loser."" on the bottle with his finger in a script writing and runs away. Later he sees a Krabby Patty","[walks along into a bottle and gets trapped] SpongeBob! Why, you little…! [SpongeBob writes ""loser."" on the bottle with his finger in a script writing and runs away. Later he sees a Krabby Patty]",01,25,Employee of the Month,2-Oct-99,10
17155,SpongeBob,"Ha ha ha ha ha. Hmmm, a Krabby Patty!  Ow! Squidward!",smells it but the top bun opens up and a claw comes out grabbing SpongeBob's nose,"Ha ha ha ha ha. Hmmm, a Krabby Patty! [smells it but the top bun opens up and a claw comes out grabbing SpongeBob's nose] Ow! Squidward!",01,25,Employee of the Month,2-Oct-99,10
17156,Squidward,"So long, Sponge loser!  SpongeBob? Truce? ",Squidward gets caught in a net and SpongeBob runs by laughing. SpongeBob runs through a barbed-wire fence and Squidward runs by laughing. Squidward is tied by his tentacles and SpongeBob runs by laughing. SpongeBob is stuck in a brick wall and Squidward runs by laughing. Later the two are trying to drag along some big items. SpongeBob is dragging an anchor and Squidward is dragging a flaming boat both wave a white flag,"So long, Sponge loser! [Squidward gets caught in a net and SpongeBob runs by laughing. SpongeBob runs through a barbed-wire fence and Squidward runs by laughing. Squidward is tied by his tentacles and SpongeBob runs by laughing. SpongeBob is stuck in a brick wall and Squidward runs by laughing. Later the two are trying to drag along some big items. SpongeBob is dragging an anchor and Squidward is dragging a flaming boat] SpongeBob? Truce? [both wave a white flag]",01,25,Employee of the Month,2-Oct-99,10
17157,SpongeBob,Truce.,,Truce.,01,25,Employee of the Month,2-Oct-99,10
17158,Squidward,"SpongeBob, I can't take it anymore. If we keep this up, neither of us will win the award!",,"SpongeBob, I can't take it anymore. If we keep this up, neither of us will win the award!",01,25,Employee of the Month,2-Oct-99,10
17159,SpongeBob,You're right. We should save our energy for work where we really need it. ,it’s now dawn,You're right. We should save our energy for work where we really need it. [it’s now dawn],01,25,Employee of the Month,2-Oct-99,10
17160,Squidward,"Okay, let's have a good clean fight.",,"Okay, let's have a good clean fight.",01,25,Employee of the Month,2-Oct-99,10
17161,SpongeBob,"And may the better man win.  He's nothing but a lying, boneless, ink-squirting, big-nosed phony!","shakes hands with Squidward, now he's thinking","And may the better man win. [shakes hands with Squidward, now he's thinking] He's nothing but a lying, boneless, ink-squirting, big-nosed phony!",01,25,Employee of the Month,2-Oct-99,10
17162,Squidward," Look at that buck-toothed, corn-fed smile. You can't trust him as far as you can throw him.",thinking,"[thinking] Look at that buck-toothed, corn-fed smile. You can't trust him as far as you can throw him.",01,25,Employee of the Month,2-Oct-99,10
17163,SpongeBob, As soon as he stops shaking my hand...,thinking,[thinking] As soon as he stops shaking my hand...,01,25,Employee of the Month,2-Oct-99,10
17164,Squidward, ...I'm gonna make a run for it.,thinking,[thinking] ...I'm gonna make a run for it.,01,25,Employee of the Month,2-Oct-99,10
17165,Mr. Krabs,"Money, money, gonna make some money!  Ah, it warms me wallet to see me employees coming in so early. Boys, you're early!  Wait! ",sees SpongeBob and Squidward come running over Mr. Krabs realizes that they aren't stopping for anything both push Mr. Krabs out of the way and start doing nice stuff,"Money, money, gonna make some money! [sees SpongeBob and Squidward come running over] Ah, it warms me wallet to see me employees coming in so early. Boys, you're early! [Mr. Krabs realizes that they aren't stopping for anything] Wait! [both push Mr. Krabs out of the way and start doing nice stuff]",01,25,Employee of the Month,2-Oct-99,10
17166,SpongeBob,"Look, Mr. Krabs! Clean floors!",,"Look, Mr. Krabs! Clean floors!",01,25,Employee of the Month,2-Oct-99,10
17167,Squidward,"Clean tables, Mr. Krabs! ",Squidward presses too hard on the table while he is cleaning and breaks it in half,"Clean tables, Mr. Krabs! [Squidward presses too hard on the table while he is cleaning and breaks it in half]",01,25,Employee of the Month,2-Oct-99,10
17168,SpongeBob,"Clean dishes, Mr. Krabs!",,"Clean dishes, Mr. Krabs!",01,25,Employee of the Month,2-Oct-99,10
17169,Mr. Krabs,What's going on here?! ,SpongeBob drops and breaks the dishes and mops them just like that,What's going on here?! [SpongeBob drops and breaks the dishes and mops them just like that],01,25,Employee of the Month,2-Oct-99,10
17170,SpongeBob,"It's much more efficient to clean dishes this way, Mr. Krabs!",,"It's much more efficient to clean dishes this way, Mr. Krabs!",01,25,Employee of the Month,2-Oct-99,10
17171,Mr. Krabs,No!,,No!,01,25,Employee of the Month,2-Oct-99,10
17172,Squidward,"Flowers and chocolate for you, Mr. Krabs!",,"Flowers and chocolate for you, Mr. Krabs!",01,25,Employee of the Month,2-Oct-99,10
17173,SpongeBob,"Look, I'm putting my own money in the register, Mr. Krabs!  Two spatulas to increase productivity, Mr. Krabs! Faster, SpongeBob, faster!",SpongeBob puts his money into the register. Squidward and SpongeBob are in the kitchen,"Look, I'm putting my own money in the register, Mr. Krabs! [SpongeBob puts his money into the register. Squidward and SpongeBob are in the kitchen] Two spatulas to increase productivity, Mr. Krabs! Faster, SpongeBob, faster!",01,25,Employee of the Month,2-Oct-99,10
17174,Squidward,"There's nothing to this patty flipping, Mr. Krabs! I'll easily double your output, SpongeHog!",,"There's nothing to this patty flipping, Mr. Krabs! I'll easily double your output, SpongeHog!",01,25,Employee of the Month,2-Oct-99,10
17175,Mr. Krabs,"Boys, boys, boys!  Help! Help! ","music gradually speeds up; both SpongeBob and Squidward make many patties to overflow the kitchen, cornering Mr. Krabs the amount of Krabby Patties fills up the kitchen and the Krusty Krab itself, causing the whole restaurant to explode, sending thousands of patties raining down in front of the citizens","Boys, boys, boys! [music gradually speeds up; both SpongeBob and Squidward make many patties to overflow the kitchen, cornering Mr. Krabs] Help! Help! [the amount of Krabby Patties fills up the kitchen and the Krusty Krab itself, causing the whole restaurant to explode, sending thousands of patties raining down in front of the citizens]",01,25,Employee of the Month,2-Oct-99,10
17176,Frank,"Hey, free Krabby Patties!",,"Hey, free Krabby Patties!",01,25,Employee of the Month,2-Oct-99,10
17177,Mr. Krabs," Wait, you've got to pay for those! Wait! Wait! Wait! Boys, the Krabby Patties! ","with his head bursting through one of SpongeBob's employee pictures SpongeBob and Squidward come through the picture frame that Mr. Krabs is in and ask him who is the winner, while Mr. Krabs is still complaining about the Krabby Patties","[with his head bursting through one of SpongeBob's employee pictures] Wait, you've got to pay for those! Wait! Wait! Wait! Boys, the Krabby Patties! [SpongeBob and Squidward come through the picture frame that Mr. Krabs is in and ask him who is the winner, while Mr. Krabs is still complaining about the Krabby Patties]",01,25,Employee of the Month,2-Oct-99,10
17178,SpongeBob,"So, who's the winner of Employee of the Month?",,"So, who's the winner of Employee of the Month?",01,25,Employee of the Month,2-Oct-99,10
17179,Squidward,"Me, me! It's me! ",SpongeBob and Squidward continue calling out simultaneously about who is the winner,"Me, me! It's me! [SpongeBob and Squidward continue calling out simultaneously about who is the winner]",01,25,Employee of the Month,2-Oct-99,10
17180,Mr. Krabs,"Boys! Wait! Boys, the Krabby Patties! Boys, wait!",,"Boys! Wait! Boys, the Krabby Patties! Boys, wait!",01,25,Employee of the Month,2-Oct-99,10
18291,Squidward," Hurry up with those chairs, SpongeBob. It's after closing and I'd like to go home!",The scene starts at the Krusty Krab with SpongeBob cleaning a table,"[The scene starts at the Krusty Krab with SpongeBob cleaning a table] Hurry up with those chairs, SpongeBob. It's after closing and I'd like to go home!",01,10,Pizza Delivery,14-Aug-99,10
18292,SpongeBob,"I got it, I got it! Coming! ","leaps for the phone, but Squidward answers it first. SpongeBob falls to the floor and exclaims","I got it, I got it! Coming! [leaps for the phone, but Squidward answers it first. SpongeBob falls to the floor and exclaims]",01,10,Pizza Delivery,14-Aug-99,10
18293,Squidward,"Hello. Sorry, sir. We're close... ",Mr. Krabs snatches phone,"Hello. Sorry, sir. We're close... [Mr. Krabs snatches phone]",01,10,Pizza Delivery,14-Aug-99,10
18294,Mr. Krabs,"Ahoy, there! Krusty Krab, how could I help you?  Pizza?  Ummm... of course we have pizza!",customer explains order over phone eyes turn into dollar signs,"Ahoy, there! Krusty Krab, how could I help you? [customer explains order over phone] Pizza? [eyes turn into dollar signs] Ummm... of course we have pizza!",01,10,Pizza Delivery,14-Aug-99,10
18295,Squidward,"Uhh, Mr. Krabs...",,"Uhh, Mr. Krabs...",01,10,Pizza Delivery,14-Aug-99,10
18296,Mr. Krabs,Our delivery squid will bring it right over. ,hangs up,Our delivery squid will bring it right over. [hangs up],01,10,Pizza Delivery,14-Aug-99,10
18297,Squidward,"Mr. Krabs, we don't serve pizza.  We don't deliver!",Mr. Krabs gets a plate of Krabby patties and turns it into pizza. Then he puts it in a box,"Mr. Krabs, we don't serve pizza. [Mr. Krabs gets a plate of Krabby patties and turns it into pizza. Then he puts it in a box] We don't deliver!",01,10,Pizza Delivery,14-Aug-99,10
18298,Mr. Krabs,We don't deliver.  But you do.,gives Squidward the pizza,We don't deliver. [gives Squidward the pizza] But you do.,01,10,Pizza Delivery,14-Aug-99,10
18299,Squidward,Can't you just get SpongeBob to do it?,,Can't you just get SpongeBob to do it?,01,10,Pizza Delivery,14-Aug-99,10
18300,Mr. Krabs,Great idea! Take him with you. ,SpongeBob sneaks over smiling big,Great idea! Take him with you. [SpongeBob sneaks over smiling big],01,10,Pizza Delivery,14-Aug-99,10
18301,Squidward,That's not what I had in mind!,,That's not what I had in mind!,01,10,Pizza Delivery,14-Aug-99,10
18302,SpongeBob,"Front end... check. Antenna...  check. Bumper... check. Bumper sticker...  ...check.  Tire pressure!  ...check. Vehicle inspection complete! We're really making history here, Squidward. That lucky customer is going to get the first Krabby Patty Pizza ever!","touches the boat antenna making it vibrate bumper sticker says ""I Brake For Sea Urchins"" uncaps the tire pressure and puts his mouth in it, causing him to inflate like a balloon, and talk in a squeaky, high pitched voice while he is now the size of a giant parade balloon blows out the rest of the pressure in Squidward's face, returning him to his normal size and voice","Front end... check. Antenna... [touches the boat antenna making it vibrate] check. Bumper... check. Bumper sticker... [bumper sticker says ""I Brake For Sea Urchins""] ...check. [uncaps the tire pressure and puts his mouth in it, causing him to inflate like a balloon, and talk in a squeaky, high pitched voice while he is now the size of a giant parade balloon] Tire pressure! [blows out the rest of the pressure in Squidward's face, returning him to his normal size and voice] ...check. Vehicle inspection complete! We're really making history here, Squidward. That lucky customer is going to get the first Krabby Patty Pizza ever!",01,10,Pizza Delivery,14-Aug-99,10
18303,Squidward,"Good, then you drive.",tosses his hat away,"Good, then you drive.[tosses his hat away]",01,10,Pizza Delivery,14-Aug-99,10
18304,SpongeBob,I can't. I'm still in Boating School.,,I can't. I'm still in Boating School.,01,10,Pizza Delivery,14-Aug-99,10
18305,Squidward,"Come on, SpongeBob. It's just around the corner.",,"Come on, SpongeBob. It's just around the corner.",01,10,Pizza Delivery,14-Aug-99,10
18306,SpongeBob,"Well, yeah, but...",,"Well, yeah, but...",01,10,Pizza Delivery,14-Aug-99,10
18307,Squidward,Just do what you do in school.,,Just do what you do in school.,01,10,Pizza Delivery,14-Aug-99,10
18308,SpongeBob,"Well, okay. Wait, don't tell me.",,"Well, okay. Wait, don't tell me.",01,10,Pizza Delivery,14-Aug-99,10
18309,Squidward,Back it up.,,Back it up.,01,10,Pizza Delivery,14-Aug-99,10
18310,SpongeBob,Huh?,,Huh?,01,10,Pizza Delivery,14-Aug-99,10
18311,Squidward,Back... it up.,,Back... it up.,01,10,Pizza Delivery,14-Aug-99,10
18312,SpongeBob,"Right, back... it up. ",tries to move the stick shift down,"Right, back... it up. [tries to move the stick shift down]",01,10,Pizza Delivery,14-Aug-99,10
18313,Squidward,Back it up!,,Back it up!,01,10,Pizza Delivery,14-Aug-99,10
18314,SpongeBob,"Okay, okay!",,"Okay, okay!",01,10,Pizza Delivery,14-Aug-99,10
18315,Squidward,"Shift into reverse, SpongeBob!",,"Shift into reverse, SpongeBob!",01,10,Pizza Delivery,14-Aug-99,10
18316,SpongeBob,"Reverse? Oh, yeah, reverse! Right... uhh...?!?!?! ","SpongeBob imagines the words ""FORWARD"" and ""BACKWARD"" turning into Korean characters, 앞으로가 (FORWARD) and 뒤로가 (BACKWARD)","Reverse? Oh, yeah, reverse! Right... uhh...?!?!?! [SpongeBob imagines the words ""FORWARD"" and ""BACKWARD"" turning into Korean characters, 앞으로가 (FORWARD) and 뒤로가 (BACKWARD)]",01,10,Pizza Delivery,14-Aug-99,10
18317,Squidward,BACK IT UP!,,BACK IT UP!,01,10,Pizza Delivery,14-Aug-99,10
18318,SpongeBob, BACKING UP! BACKING UUUUPPPPP! ,shifts gears boat backs up really fast,[shifts gears] BACKING UP! BACKING UUUUPPPPP! [boat backs up really fast],01,10,Pizza Delivery,14-Aug-99,10
18319,Squidward," GIVE ME THE WHEEL, SPONGEBOB! GIVE ME THE WHEEEEEEEEL!",tries to get the wheel,"[tries to get the wheel] GIVE ME THE WHEEL, SPONGEBOB! GIVE ME THE WHEEEEEEEEL!",01,10,Pizza Delivery,14-Aug-99,10
18320,SpongeBob,Backing up! Backing up! Ba-a-a-a-a-a-a-a-a-a-a-a-ack-i-i-i-i-i-ng up!  Backing up! Backing up! Backing up! Backing up...  ...backing up.,"they go over a bumpy area with rocks and then they spin around and around and around, screaming. The next morning, the boat goes over five hills boat stops with no fuel left","Backing up! Backing up! Ba-a-a-a-a-a-a-a-a-a-a-a-ack-i-i-i-i-i-ng up! [they go over a bumpy area with rocks and then they spin around and around and around, screaming. The next morning, the boat goes over five hills] Backing up! Backing up! Backing up! Backing up... [boat stops with no fuel left] ...backing up.",01,10,Pizza Delivery,14-Aug-99,10
18321,Squidward,"Well, you backed up. And you know what? I think we're out of gas. And you know what else?  We're in the middle of nowhere!",echoing,"Well, you backed up. And you know what? I think we're out of gas. And you know what else? [echoing] We're in the middle of nowhere!",01,10,Pizza Delivery,14-Aug-99,10
18322,SpongeBob,And you know what else else? I think the pizza's getting cold.,,And you know what else else? I think the pizza's getting cold.,01,10,Pizza Delivery,14-Aug-99,10
18323,Squidward,"And the pizza's cold? Oh, the pizza's cold. Not the pizza! Oh, how could it get any worse?! ",kicks boat and the boat's gasoline becomes full again and it drives away into the distance without them,"And the pizza's cold? Oh, the pizza's cold. Not the pizza! Oh, how could it get any worse?! [kicks boat and the boat's gasoline becomes full again and it drives away into the distance without them]",01,10,Pizza Delivery,14-Aug-99,10
18324,SpongeBob,Well... we can still deliver it on foot. ,"Squidward narrows his eyes. Later, both walk on the sand","Well... we can still deliver it on foot. [Squidward narrows his eyes. Later, both walk on the sand]",01,10,Pizza Delivery,14-Aug-99,10
18325,Squidward,"Ow, ow, ow.",,"Ow, ow, ow.",01,10,Pizza Delivery,14-Aug-99,10
18326,SpongeBob, The Krusty Krab pizza is the pizza for you and me! The Krusty Krab pizza is the pizza...,singing,[singing] The Krusty Krab pizza is the pizza for you and me! The Krusty Krab pizza is the pizza...,01,10,Pizza Delivery,14-Aug-99,10
18327,Squidward,...and my feet are killing me. Whoa!  SpongeBob? What are you doing?,"trips over SpongeBob, who is lying on the ground","...and my feet are killing me. Whoa! [trips over SpongeBob, who is lying on the ground] SpongeBob? What are you doing?",01,10,Pizza Delivery,14-Aug-99,10
18328,SpongeBob, It's an old pioneer trick. I saw it in a movie once.,rubbing the ground,[rubbing the ground] It's an old pioneer trick. I saw it in a movie once.,01,10,Pizza Delivery,14-Aug-99,10
18329,Squidward,"SpongeBob, this is no time for...",,"SpongeBob, this is no time for...",01,10,Pizza Delivery,14-Aug-99,10
18330,SpongeBob,"Shh, shh, shh. It's working.",,"Shh, shh, shh. It's working.",01,10,Pizza Delivery,14-Aug-99,10
18331,Squidward,What is it?,,What is it?,01,10,Pizza Delivery,14-Aug-99,10
18332,SpongeBob, Truck! Sixteen wheels! Now I can show you how the pioneers hitchhiked.  WheeeeEEEEEeeee... eeeEEEEEeee... ,pointing to the road starts dancing in the road while wearing a hat Squidward sits on a rock while playing with a wooden spoon,[pointing to the road] Truck! Sixteen wheels! Now I can show you how the pioneers hitchhiked. [starts dancing in the road while wearing a hat] WheeeeEEEEEeeee... eeeEEEEEeee... [Squidward sits on a rock while playing with a wooden spoon],01,10,Pizza Delivery,14-Aug-99,10
18333,Truck Driver,"Crashin', frashin' break dancers! ",honks his truck,"Crashin', frashin' break dancers! [honks his truck]",01,10,Pizza Delivery,14-Aug-99,10
18334,Squidward,"He's stopping, he's stopping! ",Squidward realizes he's not stopping and grabs SpongeBob out of the way where they are covered in sand thanks to the truck. Squidward narrows his eyes at the smiling SpongeBob,"He's stopping, he's stopping! [Squidward realizes he's not stopping and grabs SpongeBob out of the way where they are covered in sand thanks to the truck. Squidward narrows his eyes at the smiling SpongeBob]",01,10,Pizza Delivery,14-Aug-99,10
18335,SpongeBob, The Krusty Krab pizza is the pizza for you and me! The Krusty Krab pizza  is the pizza free delivery! The Krusty Krab pizza is the pizza very ta-asty. ,"SpongeBob and Squidward are now in a place with heavy winds The wind blows on Squidward's nose making it touch his face so he puts it down, only for it to touch his face again so he puts it in his mouth. SpongeBob gets carried around in the air by the huge winds","[SpongeBob and Squidward are now in a place with heavy winds] The Krusty Krab pizza is the pizza for you and me! The Krusty Krab pizza [The wind blows on Squidward's nose making it touch his face so he puts it down, only for it to touch his face again so he puts it in his mouth.] is the pizza free delivery! The Krusty Krab pizza is the pizza very ta-asty. [SpongeBob gets carried around in the air by the huge winds]",01,10,Pizza Delivery,14-Aug-99,10
18336,Squidward,"Will you let go of that stupid pizza, already?!",,"Will you let go of that stupid pizza, already?!",01,10,Pizza Delivery,14-Aug-99,10
18337,SpongeBob," I can't, it's for the customer!",still being carried around in the air,"[still being carried around in the air] I can't, it's for the customer!",01,10,Pizza Delivery,14-Aug-99,10
18338,Squidward,Who cares about the customer?!,,Who cares about the customer?!,01,10,Pizza Delivery,14-Aug-99,10
18339,SpongeBob,I do!,,I do!,01,10,Pizza Delivery,14-Aug-99,10
18340,Squidward,"Well, I don't!",,"Well, I don't!",01,10,Pizza Delivery,14-Aug-99,10
18341,SpongeBob, Squidward! ,wind stops and SpongeBob gasps starts flying again,[wind stops and SpongeBob gasps] Squidward! [starts flying again],01,10,Pizza Delivery,14-Aug-99,10
18342,Squidward,Let go of that pizza!,,Let go of that pizza!,01,10,Pizza Delivery,14-Aug-99,10
18343,SpongeBob,No! ,runs over Squidward,No! [runs over Squidward],01,10,Pizza Delivery,14-Aug-99,10
18344,Squidward,"Ow.  SpongeBob, let go of that pizza!",holding SpongeBob's legs,"Ow. [holding SpongeBob's legs] SpongeBob, let go of that pizza!",01,10,Pizza Delivery,14-Aug-99,10
18345,SpongeBob,No! It's for the customer!,,No! It's for the customer!,01,10,Pizza Delivery,14-Aug-99,10
18346,Squidward,SpongeBob!  Let go of the pizza! ,notices a tornado in front of them lifts up into the tornado,SpongeBob! [notices a tornado in front of them] Let go of the pizza! [lifts up into the tornado],01,10,Pizza Delivery,14-Aug-99,10
18347,SpongeBob,No!,,No!,01,10,Pizza Delivery,14-Aug-99,10
18348,Squidward,"SpongeBob!  Hang onto the pizza!  Hey! Hey!  Where's the road? Wh-wh-wh-where's the road?!  We're doomed! How are we gonna get home, which way do we go???  What are we gonna do now!? There's no road here!",looks down tornado spits them both out. SpongeBob uses the pizza as a parachute but Squidward falls hard onto the ground crawls up to the screen a tumbleweed rolls by SpongeBob lands,"SpongeBob! [looks down] Hang onto the pizza! [tornado spits them both out. SpongeBob uses the pizza as a parachute but Squidward falls hard onto the ground] Hey! Hey! [crawls up to the screen] Where's the road? Wh-wh-wh-where's the road?! [a tumbleweed rolls by] We're doomed! How are we gonna get home, which way do we go??? [SpongeBob lands] What are we gonna do now!? There's no road here!",01,10,Pizza Delivery,14-Aug-99,10
18349,SpongeBob,I think town's this way. ,points,I think town's this way. [points],01,10,Pizza Delivery,14-Aug-99,10
18350,Squidward,"Oh, don't tell me, Jethro. The pioneers?",,"Oh, don't tell me, Jethro. The pioneers?",01,10,Pizza Delivery,14-Aug-99,10
18351,SpongeBob,That's right.  Moss always points to civilization.,points to a mossy rock,That's right. [points to a mossy rock] Moss always points to civilization.,01,10,Pizza Delivery,14-Aug-99,10
18352,Squidward,"That way? That way there?  So, let me get this straight... you think that we should go that way?",SpongeBob nods,"That way? That way there? [SpongeBob nods] So, let me get this straight... you think that we should go that way?",01,10,Pizza Delivery,14-Aug-99,10
18353,SpongeBob, Yep.,nods again,[nods again] Yep.,01,10,Pizza Delivery,14-Aug-99,10
18354,Squidward,"Well, then I'm going this way. ",heads the other way,"Well, then I'm going this way. [heads the other way]",01,10,Pizza Delivery,14-Aug-99,10
18355,SpongeBob,"Huh? Squid, wait! I don't think...",,"Huh? Squid, wait! I don't think...",01,10,Pizza Delivery,14-Aug-99,10
18356,Squidward,"Trust me, I know where I'm going. ",Pans out to show another city in the other direction,"Trust me, I know where I'm going. [Pans out to show another city in the other direction]",01,10,Pizza Delivery,14-Aug-99,10
